City_x,Country,CityCountry,City_y,osm_url,flag,geohash,drives_on,bounds,latitude,longitude
Tangier,Morocco,"Tangier, Morocco","Tangier, Morocco",https://www.openstreetmap.org/?mlat=35.76423&mlon=-5.84296#map=17/35.76423/-5.84296,🇲🇦,ey7g7n9m9pujtz05ev3s,right,"{'northeast': {'lat': 35.8205106, 'lng': -5.7347596}, 'southwest': {'lat': 35.7078797, 'lng': -5.9484121}}",35.7642313,-5.8429614
Maputo,Mozambique,"Maputo, Mozambique","Maputo, Mozambique",https://www.openstreetmap.org/?mlat=-25.96621&mlon=32.56745#map=17/-25.96621/32.56745,🇲🇿,kerhm0fzue4f1cvnteu7,left,"{'northeast': {'lat': -25.8117064, 'lng': 32.9936741}, 'southwest': {'lat': -26.0900247, 'lng': 32.4399695}}",-25.966213,32.56745
Matola,Mozambique,"Matola, Mozambique","Matola, Mozambique",https://www.openstreetmap.org/?mlat=-25.96692&mlon=32.46696#map=17/-25.96692/32.46696,🇲🇿,kerh6bcewzv499jqqrpr,left,"{'northeast': {'lat': -25.6936495, 'lng': 32.5861565}, 'southwest': {'lat': -25.9940871, 'lng': 32.4007541}}",-25.966917,32.466956
Nampula,Mozambique,"Nampula, Mozambique","Nampula, Mozambique",https://www.openstreetmap.org/?mlat=-14.96697&mlon=39.27078#map=17/-14.96697/39.27078,🇲🇿,kv7fvek556u272hyub6e,left,"{'northeast': {'lat': -13.4449252, 'lng': 40.8393032}, 'southwest': {'lat': -16.8988845, 'lng': 36.695507}}",-14.966969,39.2707752
Yangon,Myanmar,"Yangon, Myanmar","Yangon, Myanmar",https://www.openstreetmap.org/?mlat=16.79671&mlon=96.16099#map=17/16.79671/96.16099,🇲🇲,w4urs1wrcw0r38r8k0p2,right,"{'northeast': {'lat': 17.0907467, 'lng': 96.3688068}, 'southwest': {'lat': 16.5919743, 'lng': 95.9947586}}",16.7967129,96.1609916
Amsterdam,Netherlands,"Amsterdam, Netherlands","Amsterdam, Netherlands",https://www.openstreetmap.org/?mlat=52.37308&mlon=4.89245#map=17/52.37308/4.89245,🇳🇱,u173zq4x63tsvr8vv8e3,right,"{'northeast': {'lat': 52.4310638, 'lng': 5.0791622}, 'southwest': {'lat': 52.2781742, 'lng': 4.7287776}}",52.3730796,4.8924534
Rotterdam,Netherlands,"Rotterdam, Netherlands","Rotterdam, Netherlands",https://www.openstreetmap.org/?mlat=51.92444&mlon=4.47775#map=16/51.92444/4.47775,🇳🇱,u15pmus9g1s7uepj18ut,right,"{'northeast': {'lat': 51.9942816, 'lng': 4.6018083}, 'southwest': {'lat': 51.8616672, 'lng': 4.3793095}}",51.9244424,4.47775
The Hague,Netherlands,"The Hague, Netherlands","The Hague, Netherlands",https://www.openstreetmap.org/?mlat=52.07998&mlon=4.31135#map=17/52.07998/4.31135,🇳🇱,u17060g7vsssmn05ph94,right,"{'northeast': {'lat': 52.1350362, 'lng': 4.4224897}, 'southwest': {'lat': 52.0148484, 'lng': 4.1849984}}",52.0799838,4.3113461
Utrecht,Netherlands,"Utrecht, Netherlands","Utrecht, Netherlands",https://www.openstreetmap.org/?mlat=52.08099&mlon=5.12768#map=17/52.08099/5.12768,🇳🇱,u178k9jcexqk3m1kjw5g,right,"{'northeast': {'lat': 52.1356715, 'lng': 5.195155}, 'southwest': {'lat': 52.026282, 'lng': 5.0041822}}",52.0809856,5.127684
Nouméa,New Caledonia,"Nouméa, New Caledonia","Nouméa, New Caledonia",https://www.openstreetmap.org/?mlat=-22.27453&mlon=166.44242#map=16/-22.27453/166.44242,🇳🇨,rsn373p9mrqfkt5zvzkk,right,"{'northeast': {'lat': -22.2167228, 'lng': 166.5040433}, 'southwest': {'lat': -22.3125269, 'lng': 166.3857934}}",-22.2745264,166.442419
Auckland,New Zealand,"Auckland, New Zealand","Auckland, New Zealand",https://www.openstreetmap.org/?mlat=-36.85209&mlon=174.76318#map=17/-36.85209/174.76318,🇳🇿,rckq2g68vr84w9psz5qj,left,"{'northeast': {'lat': -36.692095, 'lng': 174.9231803}, 'southwest': {'lat': -37.012095, 'lng': 174.6031803}}",-36.852095,174.7631803
Christchurch,New Zealand,"Christchurch, New Zealand","Christchurch, New Zealand",https://www.openstreetmap.org/?mlat=-43.53095&mlon=172.63643#map=17/-43.53095/172.63643,🇳🇿,rb6b27qjb3z6y890jk8v,left,"{'northeast': {'lat': -43.3890866, 'lng': 172.8216267}, 'southwest': {'lat': -43.6292014, 'lng': 172.3930248}}",-43.530955,172.6364343
Dunedin,New Zealand,"Dunedin, New Zealand","Dunedin, New Zealand",https://www.openstreetmap.org/?mlat=-45.87410&mlon=170.50358#map=17/-45.87410/170.50358,🇳🇿,pzc5pbuuj20xvnpszzgj,left,"{'northeast': {'lat': -45.7140984, 'lng': 170.6635755}, 'southwest': {'lat': -46.0340984, 'lng': 170.3435755}}",-45.8740984,170.5035755
Palmerston North,New Zealand,"Palmerston North, New Zealand","Palmerston North, New Zealand",https://www.openstreetmap.org/?mlat=-40.35632&mlon=175.61124#map=17/-40.35632/175.61124,🇳🇿,rbufkjk5qmq2nf84mznr,left,"{'northeast': {'lat': -40.2680773, 'lng': 175.7905923}, 'southwest': {'lat': -40.5296853, 'lng': 175.4973346}}",-40.356317,175.6112388
Tauranga,New Zealand,"Tauranga, New Zealand","Tauranga, New Zealand",https://www.openstreetmap.org/?mlat=-37.68590&mlon=176.16751#map=16/-37.68590/176.16751,🇳🇿,rcm38g3r8quw7k96j19j,left,"{'northeast': {'lat': -37.5259006, 'lng': 176.327505}, 'southwest': {'lat': -37.8459006, 'lng': 176.007505}}",-37.6859006,176.167505
Wellington,New Zealand,"Wellington, New Zealand","Wellington, New Zealand",https://www.openstreetmap.org/?mlat=-41.28880&mlon=174.77721#map=16/-41.28880/174.77721,🇳🇿,rbsm15sgk4ww3g6e014z,left,"{'northeast': {'lat': -41.1287953, 'lng': 174.9372114}, 'southwest': {'lat': -41.4487953, 'lng': 174.6172114}}",-41.2887953,174.7772114
Managua,Nicaragua,"Managua, Nicaragua","Managua, Nicaragua",https://www.openstreetmap.org/?mlat=12.15440&mlon=-86.27376#map=17/12.15440/-86.27376,🇳🇮,d44thu9ke94c12tvhv94,right,"{'northeast': {'lat': 12.2242728, 'lng': -86.1257099}, 'southwest': {'lat': 12.0211822, 'lng': -86.3918528}}",12.1544035,-86.2737642
Niamey,Niger,"Niamey, Niger","Niamey, Niger",https://www.openstreetmap.org/?mlat=13.52483&mlon=2.10982#map=17/13.52483/2.10982,🇳🇪,s43sbn07f7y13snm3n70,right,"{'northeast': {'lat': 13.6473395, 'lng': 2.264244}, 'southwest': {'lat': 13.3829579, 'lng': 1.9609482}}",13.524834,2.109823
Aba,Nigeria,"Aba, Nigeria","Aba, Nigeria",https://www.openstreetmap.org/?mlat=5.11280&mlon=7.36514#map=17/5.11280/7.36514,🇳🇬,s0vjpdg0hphsu2q9vscu,right,"{'northeast': {'lat': 5.2728008, 'lng': 7.5251376}, 'southwest': {'lat': 4.9528008, 'lng': 7.2051376}}",5.1128008,7.3651376
Abuja,Nigeria,"Abuja, Nigeria","Abuja, Nigeria",https://www.openstreetmap.org/?mlat=9.06433&mlon=7.48930#map=17/9.06433/7.48930,🇳🇬,s1t7d6je938vsdtcgz49,right,"{'northeast': {'lat': 9.2243305, 'lng': 7.6492974}, 'southwest': {'lat': 8.9043305, 'lng': 7.3292974}}",9.0643305,7.4892974
Benin City,Nigeria,"Benin City, Nigeria","Benin City, Nigeria",https://www.openstreetmap.org/?mlat=6.33306&mlon=5.62211#map=17/6.33306/5.62211,🇳🇬,s15upbvusx9yjdq24c4n,right,"{'northeast': {'lat': 6.4930586, 'lng': 5.7821058}, 'southwest': {'lat': 6.1730586, 'lng': 5.4621058}}",6.3330586,5.6221058
Enugu,Nigeria,"Enugu, Nigeria","Enugu, Nigeria",https://www.openstreetmap.org/?mlat=6.44998&mlon=7.50000#map=17/6.44998/7.50000,🇳🇬,s1jkdwjmfsjc567gdpmc,right,"{'northeast': {'lat': 6.6099833, 'lng': 7.6600007}, 'southwest': {'lat': 6.2899833, 'lng': 7.3400007}}",6.4499833,7.5000007
Ibadan,Nigeria,"Ibadan, Nigeria","Ibadan, Nigeria",https://www.openstreetmap.org/?mlat=7.37861&mlon=3.89699#map=17/7.37861/3.89699,🇳🇬,s16cbxjxqxbmwhm57w9k,right,"{'northeast': {'lat': 7.5386064, 'lng': 4.0569928}, 'southwest': {'lat': 7.2186064, 'lng': 3.7369928}}",7.3786064,3.8969928
Ikorodu,Nigeria,"Ikorodu, Nigeria","Ikorodu, Nigeria",https://www.openstreetmap.org/?mlat=6.61912&mlon=3.50413#map=17/6.61912/3.50413,🇳🇬,s14mxszxhn483rjmvwv2,right,"{'northeast': {'lat': 6.6854755, 'lng': 3.7046592}, 'southwest': {'lat': 6.5243659, 'lng': 3.4343681}}",6.6191233,3.5041271
Ilorin,Nigeria,"Ilorin, Nigeria","Ilorin, Nigeria",https://www.openstreetmap.org/?mlat=8.49637&mlon=4.54805#map=17/8.49637/4.54805,🇳🇬,s1e0r6xycjqetfs0nkuf,right,"{'northeast': {'lat': 8.6563657, 'lng': 4.7080484}, 'southwest': {'lat': 8.3363657, 'lng': 4.3880484}}",8.4963657,4.5480484
Jos,Nigeria,"Jos, Nigeria","Jos, Nigeria",https://www.openstreetmap.org/?mlat=9.91751&mlon=8.89794#map=17/9.91751/8.89794,🇳🇬,s1y26mrm9n342wrq6ybk,right,"{'northeast': {'lat': 10.0775125, 'lng': 9.0579401}, 'southwest': {'lat': 9.7575125, 'lng': 8.7379401}}",9.9175125,8.8979401
Kaduna,Nigeria,"Kaduna, Nigeria","Kaduna, Nigeria",https://www.openstreetmap.org/?mlat=10.51829&mlon=7.43599#map=17/10.51829/7.43599,🇳🇬,s1v7c4y9rp370r94rbej,right,"{'northeast': {'lat': 10.6782899, 'lng': 7.5959863}, 'southwest': {'lat': 10.3582899, 'lng': 7.2759863}}",10.5182899,7.4359863
Kano,Nigeria,"Kano, Nigeria","Kano, Nigeria",https://www.openstreetmap.org/?mlat=11.99187&mlon=8.53037#map=17/11.99187/8.53037,🇳🇬,s4nh4p59eyj3wu05t2c3,right,"{'northeast': {'lat': 12.1518671, 'lng': 8.6903654}, 'southwest': {'lat': 11.8318671, 'lng': 8.3703654}}",11.9918671,8.5303654
Lagos,Nigeria,"Lagos, Nigeria","Lagos, Nigeria",https://www.openstreetmap.org/?mlat=6.45506&mlon=3.39418#map=17/6.45506/3.39418,🇳🇬,s14ktppe6jgtv7rueb2p,right,"{'northeast': {'lat': 6.6150575, 'lng': 3.5541795}, 'southwest': {'lat': 6.2950575, 'lng': 3.2341795}}",6.4550575,3.3941795
Lokoja,Nigeria,"Lokoja, Nigeria","Lokoja, Nigeria",https://www.openstreetmap.org/?mlat=7.80236&mlon=6.74303#map=16/7.80236/6.74303,🇳🇬,s1ku3kqhh03s7rg56v81,right,"{'northeast': {'lat': 8.7387915, 'lng': 6.7921481}, 'southwest': {'lat': 7.7302985, 'lng': 6.1131248}}",7.802355,6.7430327
Maiduguri,Nigeria,"Maiduguri, Nigeria","Maiduguri, Nigeria",https://www.openstreetmap.org/?mlat=11.83954&mlon=13.15362#map=17/11.83954/13.15362,🇳🇬,s6177764m9fbpv7vuuqw,right,"{'northeast': {'lat': 11.9134314, 'lng': 13.1840591}, 'southwest': {'lat': 11.7534864, 'lng': 13.076242}}",11.8395375,13.1536214
Nnewi,Nigeria,"Nnewi, Nigeria","Nnewi, Nigeria",https://www.openstreetmap.org/?mlat=6.01953&mlon=6.91718#map=16/6.01953/6.91718,🇳🇬,s1hfjrufmczvpdu891kq,right,"{'northeast': {'lat': 6.179531, 'lng': 7.077181}, 'southwest': {'lat': 5.859531, 'lng': 6.757181}}",6.019531,6.917181
Onitsha,Nigeria,"Onitsha, Nigeria","Onitsha, Nigeria",https://www.openstreetmap.org/?mlat=6.14616&mlon=6.80191#map=17/6.14616/6.80191,🇳🇬,s1hffybgzzwgcfd00xy9,right,"{'northeast': {'lat': 6.3061619, 'lng': 6.9619088}, 'southwest': {'lat': 5.9861619, 'lng': 6.6419088}}",6.1461619,6.8019088
Owerri,Nigeria,"Owerri, Nigeria","Owerri, Nigeria",https://www.openstreetmap.org/?mlat=5.48974&mlon=7.03420#map=17/5.48974/7.03420,🇳🇬,s0vp0p6hh8vwv3fnhgsu,right,"{'northeast': {'lat': 5.649736, 'lng': 7.1941973}, 'southwest': {'lat': 5.329736, 'lng': 6.8741973}}",5.489736,7.0341973
Port Harcourt,Nigeria,"Port Harcourt, Nigeria","Port Harcourt, Nigeria",https://www.openstreetmap.org/?mlat=4.76766&mlon=7.01885#map=16/4.76766/7.01885,🇳🇬,s0ugpeyvx5gckuhb9rbt,right,"{'northeast': {'lat': 4.8240652, 'lng': 7.0781333}, 'southwest': {'lat': 4.713169, 'lng': 6.940325}}",4.7676576,7.0188527
Umuahia,Nigeria,"Umuahia, Nigeria","Umuahia, Nigeria",https://www.openstreetmap.org/?mlat=5.53240&mlon=7.49242#map=17/5.53240/7.49242,🇳🇬,s0vr6rpu9fwwt63f7g96,right,"{'northeast': {'lat': 5.6924032, 'lng': 7.6524165}, 'southwest': {'lat': 5.3724032, 'lng': 7.3324165}}",5.5324032,7.4924165
Uyo,Nigeria,"Uyo, Nigeria","Uyo, Nigeria",https://www.openstreetmap.org/?mlat=4.99024&mlon=7.99744#map=17/4.99024/7.99744,🇳🇬,s0vsmurw1ze7jqc53tc7,right,"{'northeast': {'lat': 5.1034608, 'lng': 8.0351601}, 'southwest': {'lat': 4.876689, 'lng': 7.7943082}}",4.990237,7.9974399
Warri,Nigeria,"Warri, Nigeria","Warri, Nigeria",https://www.openstreetmap.org/?mlat=5.51862&mlon=5.74802#map=16/5.51862/5.74802,🇳🇬,s0up6u9s69441zru0zr8,right,"{'northeast': {'lat': 5.5732696, 'lng': 5.8184113}, 'southwest': {'lat': 5.5008698, 'lng': 5.7206154}}",5.5186186,5.7480196
Karachi,Pakistan,"Karachi, Pakistan","Karachi, Pakistan",https://www.openstreetmap.org/?mlat=24.85468&mlon=67.02071#map=17/24.85468/67.02071,🇵🇰,tkrtmhdvp8un7u06j256,left,"{'northeast': {'lat': 25.676796, 'lng': 67.5827753}, 'southwest': {'lat': 24.4273517, 'lng': 66.2862312}}",24.8546842,67.0207055
Lahore,Pakistan,"Lahore, Pakistan","Lahore, Pakistan",https://www.openstreetmap.org/?mlat=31.56568&mlon=74.31418#map=16/31.56568/74.31418,🇵🇰,ttsge43gmvxhc1pgkyw1,left,"{'northeast': {'lat': 31.7256822, 'lng': 74.4741829}, 'southwest': {'lat': 31.4056822, 'lng': 74.1541829}}",31.5656822,74.3141829
Panama City,Panama,"Panama City, Panama","Panama City, Panama",https://www.openstreetmap.org/?mlat=8.97145&mlon=-79.53418#map=17/8.97145/-79.53418,🇵🇦,d1x7n1hyrr2ges6zzwxx,right,"{'northeast': {'lat': 9.1314493, 'lng': -79.3741802}, 'southwest': {'lat': 8.8114493, 'lng': -79.6941802}}",8.9714493,-79.5341802
Lae,Papua New Guinea,"Lae, Papua New Guinea","Lae, Papua New Guinea",https://www.openstreetmap.org/?mlat=-6.73020&mlon=147.00081#map=17/-6.73020/147.00081,🇵🇬,rqb99nf9z0jptbs9eg99,left,"{'northeast': {'lat': -6.5701976, 'lng': 147.1608109}, 'southwest': {'lat': -6.8901976, 'lng': 146.8408109}}",-6.7301976,147.0008109
Port Moresby,Papua New Guinea,"Port Moresby, Papua New Guinea","Port Moresby, Papua New Guinea",https://www.openstreetmap.org/?mlat=-9.47433&mlon=147.15995#map=16/-9.47433/147.15995,🇵🇬,rq2dheq852u5w329nxky,left,"{'northeast': {'lat': -9.3143301, 'lng': 147.3199504}, 'southwest': {'lat': -9.6343301, 'lng': 146.9999504}}",-9.4743301,147.1599504
Asunción,Paraguay,"Asunción, Paraguay","Asunción, Paraguay",https://www.openstreetmap.org/?mlat=-25.28005&mlon=-57.63438#map=16/-25.28005/-57.63438,🇵🇾,6ex00mzvj9fkjpgvk46r,right,"{'northeast': {'lat': -25.2188299, 'lng': -57.5249286}, 'southwest': {'lat': -25.3811854, 'lng': -57.6736249}}",-25.2800459,-57.6343814
Arequipa,Peru,"Arequipa, Peru","Arequipa, Peru",https://www.openstreetmap.org/?mlat=-16.39887&mlon=-71.53696#map=17/-16.39887/-71.53696,🇵🇪,6mj4snsmevxvv8t10gc1,right,"{'northeast': {'lat': -16.3740773, 'lng': -71.5133305}, 'southwest': {'lat': -16.4328295, 'lng': -71.5650919}}",-16.3988667,-71.5369607
Callao,Peru,"Callao, Peru","Callao, Peru",https://www.openstreetmap.org/?mlat=-12.05226&mlon=-77.13911#map=16/-12.05226/-77.13911,🇵🇪,6mc5ktvn2rkjjvg3hmq5,right,"{'northeast': {'lat': -11.9368145, 'lng': -77.0767239}, 'southwest': {'lat': -12.0706738, 'lng': -77.158377}}",-12.0522626,-77.1391133
Chiclayo,Peru,"Chiclayo, Peru","Chiclayo, Peru",https://www.openstreetmap.org/?mlat=-6.77161&mlon=-79.83872#map=17/-6.77161/-79.83872,🇵🇪,6nz1rpr0rp93kxdk3qxk,right,"{'northeast': {'lat': -6.739847, 'lng': -79.7801182}, 'southwest': {'lat': -6.8325976, 'lng': -79.8722949}}",-6.7716146,-79.8387175
Lima,Peru,"Lima, Peru","Lima, Peru",https://www.openstreetmap.org/?mlat=-12.06211&mlon=-77.03653#map=17/-12.06211/-77.03653,🇵🇪,6mc5quptnu7h58zny86y,right,"{'northeast': {'lat': -11.5724356, 'lng': -76.6208244}, 'southwest': {'lat': -12.5199316, 'lng': -77.1992129}}",-12.0621065,-77.0365256
Trujillo,Peru,"Trujillo, Peru","Trujillo, Peru",https://www.openstreetmap.org/?mlat=-8.11168&mlon=-79.02877#map=17/-8.11168/-79.02877,🇵🇪,6nxccem401dvhkpssy9t,right,"{'northeast': {'lat': -8.0831602, 'lng': -78.9827741}, 'southwest': {'lat': -8.1509852, 'lng': -79.0649941}}",-8.1116778,-79.0287742
Cebu City,Philippines,"Cebu City, Philippines","Cebu City, Philippines",https://www.openstreetmap.org/?mlat=10.29356&mlon=123.90192#map=16/10.29356/123.90192,🇵🇭,wcb4e3ysk52kmvgbtdeq,right,"{'northeast': {'lat': 10.4957531, 'lng': 123.9302169}, 'southwest': {'lat': 10.2463015, 'lng': 123.7533688}}",10.2935639,123.9019209
Manila,Philippines,"Manila, Philippines","Manila, Philippines",https://www.openstreetmap.org/?mlat=14.59063&mlon=120.98000#map=17/14.59063/120.98000,🇵🇭,wdw50bnuw5rtee74x80u,right,"{'northeast': {'lat': 14.6395473, 'lng': 121.0261672}, 'southwest': {'lat': 14.5508249, 'lng': 120.7917034}}",14.5906346,120.9799964
Bydgoszcz,Poland,"Bydgoszcz, Poland","Bydgoszcz, Poland",https://www.openstreetmap.org/?mlat=53.12196&mlon=18.00025#map=17/53.12196/18.00025,🇵🇱,u3ky1we3u7crhnbuvdpy,right,"{'northeast': {'lat': 53.2093439, 'lng': 18.2025912}, 'southwest': {'lat': 53.0501096, 'lng': 17.8741716}}",53.1219648,18.0002529
Chorzów,Poland,"Chorzów, Poland","Chorzów, Poland",https://www.openstreetmap.org/?mlat=50.29788&mlon=18.95445#map=16/50.29788/18.95445,🇵🇱,u2vqpk6nqs5zbd3fvkdn,right,"{'northeast': {'lat': 50.3378618, 'lng': 19.0068304}, 'southwest': {'lat': 50.2390968, 'lng': 18.9189645}}",50.2978791,18.9544466
Gdańsk,Poland,"Gdańsk, Poland","Gdańsk, Poland",https://www.openstreetmap.org/?mlat=54.34829&mlon=18.65402#map=17/54.34829/18.65402,🇵🇱,u3tm0mz3wpxyjkuu7qmb,right,"{'northeast': {'lat': 54.5827326, 'lng': 19.0703029}, 'southwest': {'lat': 54.2749189, 'lng': 18.4294955}}",54.3482907,18.6540233
Kraków,Poland,"Kraków, Poland","Kraków, Poland",https://www.openstreetmap.org/?mlat=50.06195&mlon=19.93686#map=17/50.06195/19.93686,🇵🇱,u2yhv9mxfrms7mny82n6,right,"{'northeast': {'lat': 50.1261338, 'lng': 20.2173455}, 'southwest': {'lat': 49.9676668, 'lng': 19.7922355}}",50.0619474,19.9368564
Łódź,Poland,"Łódź, Poland","Łódź, Poland",https://www.openstreetmap.org/?mlat=51.76873&mlon=19.45699#map=17/51.76873/19.45699,🇵🇱,u3jydb0nsz0hgmsbptue,right,"{'northeast': {'lat': 51.8598252, 'lng': 19.6399456}, 'southwest': {'lat': 51.6861438, 'lng': 19.3208636}}",51.7687323,19.4569911
Lublin,Poland,"Lublin, Poland","Lublin, Poland",https://www.openstreetmap.org/?mlat=51.25056&mlon=22.57010#map=17/51.25056/22.57010,🇵🇱,u90599gh1kxuz9htypcz,right,"{'northeast': {'lat': 51.2965553, 'lng': 22.6735425}, 'southwest': {'lat': 51.1398098, 'lng': 22.4537881}}",51.250559,22.5701022
Poznań,Poland,"Poznań, Poland","Poznań, Poland",https://www.openstreetmap.org/?mlat=52.40827&mlon=16.93352#map=17/52.40827/16.93352,🇵🇱,u3k41kds78gtg4we294d,right,"{'northeast': {'lat': 52.5093282, 'lng': 17.0717065}, 'southwest': {'lat': 52.2919238, 'lng': 16.7315878}}",52.4082663,16.9335199
Świętochłowice,Poland,"Świętochłowice, Poland","Świętochłowice, Poland",https://www.openstreetmap.org/?mlat=50.28546&mlon=18.93085#map=16/50.28546/18.93085,🇵🇱,u2vqnf1n0b1zfbbdyrth,right,"{'northeast': {'lat': 50.3249245, 'lng': 18.9369704}, 'southwest': {'lat': 50.2707556, 'lng': 18.8834753}}",50.2854551,18.9308513
Szczecin,Poland,"Szczecin, Poland","Szczecin, Poland",https://www.openstreetmap.org/?mlat=53.43018&mlon=14.55096#map=17/53.43018/14.55096,🇵🇱,u36rgnetmgzchrwfkbhe,right,"{'northeast': {'lat': 53.5376831, 'lng': 14.805414}, 'southwest': {'lat': 53.321716, 'lng': 14.4438273}}",53.4301818,14.5509623
Warsaw,Poland,"Warsaw, Poland","Warsaw, Poland",https://www.openstreetmap.org/?mlat=52.23196&mlon=21.00672#map=17/52.23196/21.00672,🇵🇱,u3qcnh89hntqknrqurz3,right,"{'northeast': {'lat': 52.3681531, 'lng': 21.2711512}, 'southwest': {'lat': 52.0978497, 'lng': 20.8516882}}",52.2319581,21.0067249
Wrocław,Poland,"Wrocław, Poland","Wrocław, Poland",https://www.openstreetmap.org/?mlat=51.10898&mlon=17.03267#map=16/51.10898/17.03267,🇵🇱,u3h4g84g3gyqy6zg4be3,right,"{'northeast': {'lat': 51.2100604, 'lng': 17.1762192}, 'southwest': {'lat': 51.0426686, 'lng': 16.8073393}}",51.1089776,17.0326689
Agualva-Cacém,Portugal,"Agualva-Cacém, Portugal","Agualva-Cacém, Portugal",https://www.openstreetmap.org/?mlat=38.76652&mlon=-9.29847#map=16/38.76652/-9.29847,🇵🇹,eycks3jp3frrtz2sx6hr,right,"{'northeast': {'lat': 38.7715167, 'lng': -9.2934684}, 'southwest': {'lat': 38.7615167, 'lng': -9.3034684}}",38.7665167,-9.2984684
Lisbon,Portugal,"Lisbon, Portugal","Lisbon, Portugal",https://www.openstreetmap.org/?mlat=38.70775&mlon=-9.13659#map=17/38.70775/-9.13659,🇵🇹,eycs0ndbvzxqcs27wy1s,right,"{'northeast': {'lat': 38.7967584, 'lng': -9.0863328}, 'southwest': {'lat': 38.6913994, 'lng': -9.2298356}}",38.7077507,-9.1365919
Odivelas,Portugal,"Odivelas, Portugal","Odivelas, Portugal",https://www.openstreetmap.org/?mlat=38.79043&mlon=-9.17926#map=16/38.79043/-9.17926,🇵🇹,eyckxjefesyqu3m8y2p1,right,"{'northeast': {'lat': 38.8305301, 'lng': -9.1498877}, 'southwest': {'lat': 38.7602212, 'lng': -9.24112}}",38.7904338,-9.1792617
Porto,Portugal,"Porto, Portugal","Porto, Portugal",https://www.openstreetmap.org/?mlat=41.14945&mlon=-8.61079#map=17/41.14945/-8.61079,🇵🇹,ez3fh51bfjdv9wybxjs2,right,"{'northeast': {'lat': 41.1859353, 'lng': -8.5519965}, 'southwest': {'lat': 41.1383507, 'lng': -8.691289}}",41.1494512,-8.6107884
Sintra,Portugal,"Sintra, Portugal","Sintra, Portugal",https://www.openstreetmap.org/?mlat=38.79846&mlon=-9.38810#map=17/38.79846/-9.38810,🇵🇹,eyckdr5c3mjkbqp8pp2z,right,"{'northeast': {'lat': 38.9324322, 'lng': -9.2206908}, 'southwest': {'lat': 38.7385819, 'lng': -9.5005266}}",38.79846,-9.3881
Vila Nova de Gaia,Portugal,"Vila Nova de Gaia, Portugal","Vila Nova de Gaia, Portugal",https://www.openstreetmap.org/?mlat=41.13001&mlon=-8.60584#map=17/41.13001/-8.60584,🇵🇹,ez3cupmrtmekpr5pq41f,right,"{'northeast': {'lat': 41.1474684, 'lng': -8.4487407}, 'southwest': {'lat': 41.0093042, 'lng': -8.6756961}}",41.1300103,-8.6058415
Brazzaville,Republic of the Congo,"Brazzaville, Republic of the Congo","Brazzaville, Republic of the Congo",https://www.openstreetmap.org/?mlat=-4.26944&mlon=15.27123#map=16/-4.26944/15.27123,🇨🇬,kr4zewb0tqe4hnr2yn0q,right,"{'northeast': {'lat': -4.0967732, 'lng': 15.3247981}, 'southwest': {'lat': -4.3810505, 'lng': 15.1389502}}",-4.2694407,15.2712256
Pointe-Noire,Republic of the Congo,"Pointe-Noire, Republic of the Congo","Pointe-Noire, Republic of the Congo",https://www.openstreetmap.org/?mlat=-4.79754&mlon=11.85033#map=17/-4.79754/11.85033,🇨🇬,kr0ktwthkdnr28em81yw,right,"{'northeast': {'lat': -4.6375373, 'lng': 12.0103297}, 'southwest': {'lat': -4.9575373, 'lng': 11.6903297}}",-4.7975373,11.8503297
Bucharest,Romania,"Bucharest, Romania","Bucharest, Romania",https://www.openstreetmap.org/?mlat=44.43614&mlon=26.10272#map=16/44.43614/26.10272,🇷🇴,sxfsccr7m3nukmvmy29e,right,"{'northeast': {'lat': 44.5413964, 'lng': 26.2255768}, 'southwest': {'lat': 44.3342466, 'lng': 25.9666745}}",44.4361414,26.1027202
Kazan,Russia,"Kazan, Russia","Kazan, Russia",https://www.openstreetmap.org/?mlat=55.78235&mlon=49.12423#map=16/55.78235/49.12423,🇷🇺,v1fvmfg5v2w5pu42e8gv,right,"{'northeast': {'lat': 55.9382194, 'lng': 49.3812469}, 'southwest': {'lat': 55.6031357, 'lng': 48.8205846}}",55.7823547,49.1242266
Krasnodar,Russia,"Krasnodar, Russia","Krasnodar, Russia",https://www.openstreetmap.org/?mlat=45.03515&mlon=38.97724#map=16/45.03515/38.97724,🇷🇺,ub58nyqkg90350jqhtyn,right,"{'northeast': {'lat': 45.1540056, 'lng': 39.1863188}, 'southwest': {'lat': 44.9679583, 'lng': 38.7710935}}",45.0351532,38.9772396
Moscow,Russia,"Moscow, Russia","Moscow, Russia",https://www.openstreetmap.org/?mlat=55.75054&mlon=37.61748#map=17/55.75054/37.61748,🇷🇺,ucfv0j04qy0u0qefvj7d,right,"{'northeast': {'lat': 55.9577717, 'lng': 37.9674277}, 'southwest': {'lat': 55.4913076, 'lng': 37.290502}}",55.7505412,37.6174782
Nizhny Novgorod,Russia,"Nizhny Novgorod, Russia","Nizhny Novgorod, Russia",https://www.openstreetmap.org/?mlat=56.27693&mlon=43.92130#map=17/56.27693/43.92130,🇷🇺,ufp0pkysb7vw9kmk4m93,right,"{'northeast': {'lat': 56.4220451, 'lng': 44.1547721}, 'southwest': {'lat': 56.132015, 'lng': 43.5475371}}",56.2769292,43.9212981
